URI	Book	Period	Link	Type	Dates	0	100	200	300	400	500	600	700	800	900	1000	1100	1200	1300	1400
a5992	<span class="titleWord">رسوم التحديث في علوم الحديث a5992 B</span> لــ برهان الدين أبو إسحاق إبراهيم بن عمر بن إبراهيم بن خليل الجعبري  (732 هـ)	8th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-5992" target="blank"><i>al-Maktaba al-Shāmila</i></a>	B	43	0	8	11	9	9	5	0	0	1	0	0	0	0	0	0
a1734	<span class="titleWord">صحيح ابن حبان بترتيب ابن بلبان a1734 B</span> لــ محمد بن حبان بن أحمد بن حبان بن معاذ بن معبد، التميمي، أبو حاتم، الدارمي، البستي  (354 هـ)	4th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-1734" target="blank"><i>al-Maktaba al-Shāmila</i></a>	B	43	0	32	10	1	0	0	0	0	0	0	0	0	0	0	0
j10351	<span class="titleWord">مقاتل الطالبيين j10351 B</span> لــ أبو الفرج الاصفهاني ، علي بن الحسين  (356 هـ)	4th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	43	0	10	25	6	2	0	0	0	0	0	0	0	0	0	0
j1503	<span class="titleWord">الاستذكار الجامع لمذاهب فقهاء الأمصار j1503 B</span> لــ أبو عمر يوسف بن عبد الله بن عبد البر النمري القرطبي (463 هـ)	5th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	43	0	31	3	1	6	0	1	1	0	0	0	0	0	0	0
j277	<span class="titleWord">المطلع على أبواب الفقه / المطلع على أبواب المقنع j277 B</span> لــ محمد بن أبي الفتح البعلي الحنبلي أبو عبد الله (709 هـ)	8th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	43	0	9	4	5	14	7	3	1	0	0	0	0	0	0	0
i4527	<span class="titleWord">تطهير الفؤاد i4527 C</span> لــ الشيخ محمد بخيت الحنفي (1350 هـ)	14th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/4527_تطهير-الفؤاد-الشيخ-محمد-بخيت-الحنفي" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	43	0	4	1	7	7	7	7	2	8	0	0	0	0	0	0
i3961	<span class="titleWord">مجمع البحرين i3961 C</span> لــ الشيخ الطريحي (1085 هـ)	11th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/3964_مجمع-البحرين-الشيخ-الطريحي-ج-4" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	43	0	23	9	5	3	2	0	0	1	0	0	0	0	0	0
i3364	<span class="titleWord">معجم المطبوعات العربية i3364 C</span> لــ اليان سركيس (1351 هـ)	14th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/3365_معجم-المطبوعات-العربية-اليان-سركيس-ج-2" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	43	0	19	1	4	3	5	1	3	1	1	2	3	0	0	0
i891	<span class="titleWord">إعانة الطالبين i891 C</span> لــ البكري الدمياطي (1310 هـ)	14th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/894_إعانة-الطالبين-البكري-الدمياطي-ج-4" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	43	0	17	7	6	0	0	0	4	0	1	3	1	0	4	0
a97928	<span class="titleWord">عجالة الإملاء المتيسرة من التذنيب على ما وقع للحافظ المنذري من الوهم وغيره في كتابه الترغيب والترهيب (ط المعارف) a97928 C</span> لــ الناجي (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/97928" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	43	0	0	0	0	0	0	1	1	2	24	15	0	0	0	0
a30256	<span class="titleWord">الثالث من معجم الشيخة مريم a30256 C</span> لــ أبو الفضل أحمد بن علي بن محمد بن أحمد بن حجر العسقلاني  (852 هـ)	9th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-30256" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	43	0	0	0	0	0	0	0	19	24	0	0	0	0	0	0
a23678	<span class="titleWord">معجزات النبي - صلى الله عليه وسلم - (من كتاب البداية والنهاية لابن كثير) a23678 C</span> لــ أبو الفداء إسماعيل بن عمر بن كثير القرشي البصري ثم الدمشقي  (774 هـ)	8th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-23678" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	43	0	26	8	3	1	0	0	3	2	0	0	0	0	0	0
a23588	<span class="titleWord">أنوار التنزيل وأسرار التأويل a23588 C</span> لــ ناصر الدين أبو سعيد عبد الله بن عمر بن محمد الشيرازي البيضاوي  (685 هـ)	7th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-23588" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	43	0	5	0	0	0	0	0	0	2	8	21	7	0	0	0
a13068	<span class="titleWord">الروض الداني (المعجم الصغير) a13068 C</span> لــ سليمان بن أحمد بن أيوب بن مطير اللخمي الشامي، أبو القاسم الطبراني  (360 هـ)	4th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-13068" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	43	0	1	0	42	0	0	0	0	0	0	0	0	0	0	0
a10826	<span class="titleWord">بغية الملتمس في سباعيات حديث الإمام مالك بن أنس a10826 C</span> لــ صلاح الدين أبو سعيد خليل بن كيكلدي بن عبد الله الدمشقي العلائي  (761 هـ)	8th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-10826" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	43	0	1	9	13	2	5	6	4	3	0	0	0	0	0	0
a8656	<span class="titleWord">الحديث والمحدثون a8656 C</span> لــ محمد محمد أبو زهو رحمه الله (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/browse.php/book-8656" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	43	0	27	14	1	0	0	0	0	0	1	0	0	0	0	0
a8622	<span class="titleWord">الصارم المنكي في الرد على السبكي a8622 C</span> لــ شمس الدين محمد بن أحمد بن عبد الهادي الحنبلي  (744 هـ)	8th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-8622" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	43	0	13	11	10	1	2	2	1	3	0	0	0	0	0	0
a6038	<span class="titleWord">العلل a6038 C</span> لــ علي بن عبد الله بن جعفر السعدي المديني (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/6038" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	43	0	1	35	3	1	3	0	0	0	0	0	0	0	0	0
a5992	<span class="titleWord">رسوم التحديث في علوم الحديث a5992 C</span> لــ برهان الدين أبو إسحاق إبراهيم بن عمر بن إبراهيم بن خليل الجعبري  (732 هـ)	8th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-5992" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	43	0	6	12	10	9	5	0	0	1	0	0	0	0	0	0
a1734	<span class="titleWord">صحيح ابن حبان بترتيب ابن بلبان a1734 C</span> لــ محمد بن حبان بن أحمد بن حبان بن معاذ بن معبد، التميمي، أبو حاتم، الدارمي، البستي  (354 هـ)	4th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-1734" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	43	0	32	10	1	0	0	0	0	0	0	0	0	0	0	0
j10351	<span class="titleWord">مقاتل الطالبيين j10351 C</span> لــ أبو الفرج الاصفهاني ، علي بن الحسين  (356 هـ)	4th cent.	<i>al-Jāmiʿ al-Kabīr</i>	C	43	0	10	25	6	2	0	0	0	0	0	0	0	0	0	0
j1503	<span class="titleWord">الاستذكار الجامع لمذاهب فقهاء الأمصار j1503 C</span> لــ أبو عمر يوسف بن عبد الله بن عبد البر النمري القرطبي (463 هـ)	5th cent.	<i>al-Jāmiʿ al-Kabīr</i>	C	43	0	31	3	1	6	0	1	1	0	0	0	0	0	0	0
j277	<span class="titleWord">المطلع على أبواب الفقه / المطلع على أبواب المقنع j277 C</span> لــ محمد بن أبي الفتح البعلي الحنبلي أبو عبد الله (709 هـ)	8th cent.	<i>al-Jāmiʿ al-Kabīr</i>	C	43	0	10	3	5	14	7	3	1	0	0	0	0	0	0	0
i2265	<span class="titleWord">كنز العمال i2265 A</span> لــ المتقي الهندي (975 هـ)	10th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/2280_كنز-العمال-المتقي-الهندي-ج-16" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	A	42	0	26	7	2	2	1	2	0	0	0	0	0	0	0	1
i2043	<span class="titleWord">المعجم الصغير i2043 A</span> لــ الطبراني (360 هـ)	4th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/2044_المعجم-الصغير-الطبراني-ج-2" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	A	42	0	1	0	41	0	0	0	0	0	0	0	0	0	0	0
i1929	<span class="titleWord">سؤالات الآجري لأبي داود i1929 A</span> لــ سليمان بن الأشعث (275 هـ)	3rd cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/1930_سؤالات-الآجري-لأبي-داود-سليمان-بن-الأشعث-ج-2" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	A	42	0	33	3	6	0	0	0	0	0	0	0	0	0	0	0
i1324	<span class="titleWord">مسار الشيعة i1324 A</span> لــ الشيخ المفيد (413 هـ)	5th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/1324_مسار-الشيعة-الشيخ-المفيد" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	A	42	0	30	4	7	1	0	0	0	0	0	0	0	0	0	0
i1154	<span class="titleWord">كفاية الأثر i1154 A</span> لــ الخزاز القمي (400 هـ)	4th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/1154_كفاية-الأثر-الخزاز-القمي" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	A	42	0	7	2	7	21	1	2	1	0	0	1	0	0	0	0
a36957	<span class="titleWord">الكامل في القراءات العشر والأربعين الزائدة عليها a36957 A</span> لــ يوسف بن علي بن جبارة الهذلي أبو القاسم (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/36957" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	42	0	11	20	9	2	0	0	0	0	0	0	0	0	0	0
a30278	<span class="titleWord">السادس من معجم الشيخة مريم a30278 A</span> لــ أبو الفضل أحمد بن علي بن محمد بن أحمد بن حجر العسقلاني  (852 هـ)	9th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-30278" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	42	0	3	0	0	0	0	0	17	22	0	0	0	0	0	0
a23757	<span class="titleWord">مقارنة بين شروح كتب السنة الستة a23757 A</span> لــ عبد الكريم بن عبد الله بن عبد الرحمن بن حمد الخضير (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/browse.php/book-23757" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	42	0	2	1	4	3	2	3	1	4	12	2	0	2	1	5
a23654	<span class="titleWord">غزوات النبي صلى الله عليه وآله وسلم a23654 A</span> لــ السيد الجميلى (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/browse.php/book-23654" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	42	0	41	0	0	0	0	0	1	0	0	0	0	0	0	0
a21724	<span class="titleWord">شرح صحيح البخاري a21724 A</span> لــ محمد بن إسماعيل البخاري، أبو عبد الله  (256 هـ)	3rd cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-21724" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	42	0	25	3	2	2	0	2	0	1	1	0	0	0	1	4
a13443	<span class="titleWord">التفكر والاعتبار بآيات الكسوف والزلازل والإعصار a13443 A</span> لــ أبو محمد عبد الكريم بن صالح بن عبد الكريم الحميد (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/browse.php/book-13443" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	42	0	4	0	4	2	10	13	2	2	0	0	0	1	2	0
a11425	<span class="titleWord">مرويات غزوة بني المصطلق وهي غزوة المريسيع a11425 A</span> لــ إبراهيم بن إبراهيم قريبي (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/browse.php/book-11425" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	42	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0
a9610	<span class="titleWord">شرح كتاب التوحيد من صحيح البخاري a9610 A</span> لــ عبد الله بن محمد الغنيمان (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/browse.php/book-9610" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	42	0	35	5	2	0	0	0	0	0	0	0	0	0	0	0
a1432	<span class="titleWord">تنزيه الشريعة المرفوعة عن الأخبار الشنيعة الموضوعة a1432 A</span> لــ نور الدين، علي بن محمد بن علي بن عبد الرحمن ابن عراق الكناني  (963 هـ)	10th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-1432" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	42	0	11	8	3	3	0	6	5	3	0	2	0	0	1	0
a317	<span class="titleWord">المنهل العذب الروي في ترجمة قطب الأولياء النووي a317 A</span> لــ شمس الدين أبو الخير محمد بن عبد الرحمن بن محمد السخاوي  (902 هـ)	10th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-317" target="blank"><i>al-Maktaba al-Shāmila</i></a>	A	42	0	12	0	0	0	0	0	19	11	0	0	0	0	0	0
j7027	<span class="titleWord">معرفة السنن والآثار عن الامام أبي عبد الله محمد بن أدريس الشافعي j7027 A</span> لــ الحافظ الامام أبو بكر أحمد بن الحسين بن علي بن موسى أبو أحمد. البيهقي. الخسروجردي (458 هـ)	5th cent.	<i>al-Jāmiʿ al-Kabīr</i>	A	42	0	38	2	1	0	0	0	0	1	0	0	0	0	0	0
j708	<span class="titleWord">العلل j708 A</span> لــ علي بن عبد الله بن جعفر السعدي المديني (234 هـ)	3rd cent.	<i>al-Jāmiʿ al-Kabīr</i>	A	42	0	11	26	3	1	1	0	0	0	0	0	0	0	0	0
j695	<span class="titleWord">ذيل ذيل تاريخ مولد العلماء ووفياتهم j695 A</span> لــ هبة الله بن أحمد بن محمد بن هبة الله بن الأكفاني (524 هـ)	6th cent.	<i>al-Jāmiʿ al-Kabīr</i>	A	42	0	3	0	1	4	34	0	0	0	0	0	0	0	0	0
i2265	<span class="titleWord">كنز العمال i2265 B</span> لــ المتقي الهندي (975 هـ)	10th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/2280_كنز-العمال-المتقي-الهندي-ج-16" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	B	42	0	25	8	2	2	1	2	0	0	0	0	0	0	0	1
i2043	<span class="titleWord">المعجم الصغير i2043 B</span> لــ الطبراني (360 هـ)	4th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/2044_المعجم-الصغير-الطبراني-ج-2" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	B	42	0	1	0	41	0	0	0	0	0	0	0	0	0	0	0
i1929	<span class="titleWord">سؤالات الآجري لأبي داود i1929 B</span> لــ سليمان بن الأشعث (275 هـ)	3rd cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/1930_سؤالات-الآجري-لأبي-داود-سليمان-بن-الأشعث-ج-2" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	B	42	0	28	6	8	0	0	0	0	0	0	0	0	0	0	0
i1324	<span class="titleWord">مسار الشيعة i1324 B</span> لــ الشيخ المفيد (413 هـ)	5th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/1324_مسار-الشيعة-الشيخ-المفيد" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	B	42	0	20	8	12	2	0	0	0	0	0	0	0	0	0	0
i1154	<span class="titleWord">كفاية الأثر i1154 B</span> لــ الخزاز القمي (400 هـ)	4th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/1154_كفاية-الأثر-الخزاز-القمي" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	B	42	0	2	3	7	25	1	2	1	0	0	1	0	0	0	0
a36957	<span class="titleWord">الكامل في القراءات العشر والأربعين الزائدة عليها a36957 B</span> لــ يوسف بن علي بن جبارة الهذلي أبو القاسم (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/36957" target="blank"><i>al-Maktaba al-Shāmila</i></a>	B	42	0	7	23	9	3	0	0	0	0	0	0	0	0	0	0
